id,tenure_years,nb_prod_act,pow_max,cons_12m,net_margin,has_gas_flag,days_to_contract_end,churn_probability,risk_rank,risk_decile
9e31786d1edfd5bd8cf81a2755e64740,5,1,10.392,3410,43.43,0,286,0.46849588049535895,5891,5
f2b93783adecf0d0d8d60ab547bda3de,5,1,15.001,24838,117.44,0,120,0.46847901078033866,5892,5
007366595913874291f68fec31370eeb,4,1,13.2,82900,40.28,0,37,0.46847731551563376,5893,5
4aac26dc37f0d248902c1ed80449870f,4,1,13.2,3683,54.43,0,59,0.4684717552693978,5894,5
aa94397c593e2295b92aa6f6ab4de614,6,1,16.5,29635,1263.41,0,58,0.4684713656667025,5895,5
6f9947c7a5902b8543cb6c823baf1b89,4,1,13.856,3816,54.87,0,174,0.46846287202554343,5896,5
98a48424d6bd1913249c77c1b3de0d0a,6,1,12.5,19693,236.45,0,317,0.4684611439236185,5897,5
ae170f0d696d575b8f296e07fa2fae1e,4,1,13.164,24100,118.55,0,312,0.46844505365302674,5898,5
3080eddee3638de88dd6d0501805a407,4,1,13.2,6303,75.7,0,323,0.46844377298608997,5899,5
1c672044628bca75a1d9bd4b7a29b396,6,1,10.35,7691,73.86,0,322,0.46844168728445995,5900,5
23ce7ca6314f4bf8ee8cb1a8e82c19e6,3,1,13.856,11006,247.62,0,265,0.46839211814308307,5901,5
cbebcabe28180639e5f28eff455d1c93,7,2,16.5,12736,150.99,1,280,0.4683596235265744,5902,5
a70958081a9f727ec02201d4d2d4930e,5,1,10.35,5013,62.91,0,189,0.4683523711208488,5903,5
1ed47ed311e855ac69bc8eba02e592c0,6,1,10.35,5356,107.43,0,359,0.468345354610166,5904,5
55f744592eab5a92f44f932b7dd4d26f,3,1,13.2,695,9.14,0,250,0.46834087073813513,5905,5
12c6f795e0d2b3419ec7725f2916183f,7,1,16.5,22558,265.55,0,147,0.46833072649276325,5906,5
81bcf202110f76c6752c884588f9a13e,6,1,18.0,1639,18.1,0,225,0.4683268151110174,5907,5
e8dbcd28aa45a7878594ca6707bea232,6,1,13.856,42932,43.36,0,220,0.4683034317712482,5908,5
3c10d327bbe737b29682f929b67b6488,3,3,13.2,8741,101.46,1,208,0.468289538045645,5909,5
824535520c5f01d7a0947d5798da7e16,6,2,10.35,19953,184.37,1,15,0.46827488697647396,5910,5
8c99314923f5369790ffc4f78ce3231e,6,1,10.392,15259,87.1,0,293,0.4682642194390924,5911,5
c314092ba39114b0dd54f0db6def9f58,5,1,13.856,3689,52.48,0,130,0.46823133372639414,5912,5
e56bb5347d9d81dacda87f7ab4def529,4,2,13.2,4483,68.36,1,321,0.46819200832578145,5913,5
8f9b4dded9d6c97d08c2c2c415cefa5f,6,1,13.2,33595,161.64,0,225,0.46818369954962474,5914,5
a435d9e78657a81a82fe227f444989aa,5,1,36.5,25295,285.28,0,295,0.46817265786796647,5915,5
613fd037d85e9192d9d84b80aac133e0,6,1,10.392,2178,34.25,0,148,0.46815924334046066,5916,5
3bacc1c37ae05c549c05d78ecc3d7428,5,1,36.0,412015,40.95,0,359,0.46815151670511973,5917,5
3a0d6c3e6b65b22467e8f7b03a5e017d,4,1,13.2,4907,61.75,0,38,0.4681423436098795,5918,5
9e4ee2178beb5a3fd6421011377b80b9,5,1,10.392,4619,38.64,0,96,0.46813874345395345,5919,5
174300c972754d8563299188295634ce,12,3,16.5,14163,157.61,1,118,0.46809127695429237,5920,5
d9b235b3e94201a45faceacadebd05b2,6,1,11.4,2639,42.16,0,20,0.46807772319862484,5921,5
b96d48c2d8aa520a51a1ff5227216f66,6,1,18.8,11414,135.38,0,284,0.46805360596072004,5922,5
774a913b363203437bebc753db47c888,5,2,14.49,23138,159.75,0,199,0.46804726726544826,5923,5
38849c0404d66292fe177c09b179a225,6,4,17.25,9306,86.52,1,6,0.46803412883001244,5924,5
0129b446e46be1fffa84c8ae42d901f3,6,1,13.2,13131,56.05,0,297,0.46802069288194675,5925,5
ec30e2e3aaeac4671dce553557b0632c,5,1,10.392,3709,21.91,0,255,0.46801555867571143,5926,5
15d6a205796a7d58b19117f781c93583,5,1,15.0,3764,58.84,0,151,0.46801260315263365,5927,5
6e392a0e1e1474e14105e9539f9931bd,4,1,10.392,7623,33.15,0,258,0.46799626680687223,5928,5
9b020b6e214f450387605fbab6ff9fe6,6,1,16.5,12978,147.18,0,296,0.4679932746069743,5929,5
419cc98ba62aa40f306543c6b43228b8,4,1,10.392,1771,26.21,0,256,0.46799118601809214,5930,5
d6f31176764faea92520ef9c0db1e156,4,1,13.164,2802,18.04,0,312,0.4679784777962078,5931,5
55de55ac6344f0bea14b08076fdddcac,5,1,13.2,0,151.6,0,27,0.4679735259505915,5932,5
aeecf620414391a8272c32b62d11e4d8,5,1,10.392,3574,50.58,0,251,0.46797220319598265,5933,5
6198beadb01b7be9ddd9524896d17fcc,7,3,10.35,5234,40.65,1,186,0.46796787664190326,5934,5
4fae40303566c3fb6b528415d205924d,3,1,10.392,1867,6.1,0,314,0.4679400208980045,5935,5
e01bb0ccfe2c1e2f177cfb8dad6ddd71,5,1,13.2,71047,108.77,0,15,0.4679349482156842,5936,5
768991b4ef03953887571234fa0ef335,3,1,13.8,10147,78.47,0,217,0.4679284308483904,5937,5
b9466aeaf3f3768b93fc685499863592,6,1,10.392,15254,111.69,0,204,0.4679162621978436,5938,5
195070ee9c4eddf83df900c156916ba0,4,1,10.35,3200,22.82,0,330,0.46790033932652003,5939,5
3462e64354c5f32b2119a1cecea886d1,4,1,13.2,4749,81.25,0,340,0.46787828706183443,5940,5
2d21ca793ca982904303ca08b1d02ed7,6,2,10.392,10963,137.09,1,37,0.4678561034560201,5941,5
8aeeb0678a37f3123f0cf45a2dc69dcc,6,1,11.5,9583,100.88,0,255,0.4678534753900498,5942,5
a50206fa90a2882300179100544af233,5,1,13.15,4725,71.67,0,102,0.46784966174595816,5943,5
b7cbfce13126c951f2a7f4a8642d61e2,4,1,10.35,14437,28.95,0,222,0.46784941846555955,5944,5
27c730b7f5ff02371f916e2268f85682,6,1,15.0,31645,444.0,0,351,0.46783049416593825,5945,5
b47f7e989db6b5f48bd7f229f020333c,6,1,10.392,46220,51.77,0,19,0.46782313789036084,5946,5
419726a1207fa6716b75bd1360fedb95,4,2,15.0,10950,99.22,0,226,0.46781102853670425,5947,5
d176a8b6513939284c86e260d2487dd4,7,1,22.0,7819,86.56,0,1,0.4677302937548914,5948,5
26b22bd17b3d4fd454b688c2195d2a9f,6,1,10.392,1392,10.47,0,296,0.4677285711294202,5949,5
d8cc5df7e1728068f8a638799894e813,3,1,13.856,5946,61.5,0,311,0.4677208970847958,5950,5
70127d38b99d10ede5f7c71a8982be92,6,1,13.2,16291,106.09,0,221,0.4677080876553174,5951,5
b0689be5145c63f774d018ca96054b7c,6,1,13.2,7091,75.05,0,267,0.4677050008114363,5952,5
c3c5ed444b14b2a3f39f18624b0b7fa7,5,1,10.39,1018,14.86,0,27,0.4676956847422891,5953,5
2d50248eaa71208215ab80a006780afd,4,1,13.2,2804,60.83,0,30,0.4676934224490258,5954,5
7c1ce6af01e3c57e6b7029ef3842b3a4,6,2,11.5,5918,44.71,1,286,0.46766583528352046,5955,5
1aad53ac16eb71194cbdb586fd7a5cf8,3,3,12.5,8231,124.98,1,298,0.4676563668175842,5956,5
a100127dd11ea4e7421f4af750b0cb62,4,2,10.392,977,10.11,0,246,0.4676539208210963,5957,5
278da81b613191717f50231ce60eb16e,4,1,13.856,8976,8.93,0,255,0.4676416392207516,5958,5
0567b1f4143d9475f1514a651fb72c58,7,1,10.392,5972,39.66,0,176,0.4676264297970855,5959,5
7012f8d14ab72658f52684575169ba59,4,5,13.2,5203,60.62,1,316,0.46762424946998465,5960,5
6fa74853369025921379ed0232ddb655,5,1,13.856,5246,41.35,0,296,0.46762363348596997,5961,5
6471f836af88d2b47c74c629818a8529,6,1,17.0,34898,78.59,0,141,0.4676059193559064,5962,5
9b2824e3b738aa780edb64b29f0e0127,4,1,12.5,3000,44.5,0,340,0.4675878400115732,5963,5
aba9b93060990b80d9b02ecbfda9006c,6,1,30.0,15163,168.22,0,296,0.4675841964066961,5964,5
6fbd793f1f510cead7c7398549945d95,5,1,10.392,2562,45.8,0,177,0.4675645473854558,5965,5
2e15a7e0f5cdcc318c8189cfc649e898,6,1,13.856,13952,147.59,0,246,0.4675469374216414,5966,5
5d8ddcca21ecf14a1b6fe1b719197ca9,5,3,26.3,20843,230.77,1,191,0.4675442694538855,5967,5
f4a18c7d27b43439c1e404ab1dacc7a7,3,1,10.392,5,0.1,0,348,0.4675368676944771,5968,5
4904df6cdbbdd41dfd343352741a7190,6,1,10.35,6280,68.87,0,343,0.4675119313246752,5969,5
53d9246a0caf15ffe89b34609b9af8d8,3,1,11.0,690,11.27,0,319,0.46747439965361176,5970,5
57ea809b14ce2abd043d7049bc19d451,6,1,20.7,11923,113.65,0,195,0.4674526252453099,5971,5
7412611de3e1007b432b1fdeda6ab7b3,12,1,15.001,9514,87.26,0,311,0.4673763166175478,5972,5
e46bb9a2dc590624ecd7c29e2b2d2c1c,5,1,12.5,5742,72.05,0,126,0.467361914639487,5973,5
a883dad19d407762c11fabc69c6db130,6,4,16.5,9914,127.57,1,35,0.4673550963462506,5974,5
799865f3e41aa6c6756cc2eaf9c02211,4,1,13.856,8976,6.51,0,270,0.46735047526231827,5975,5
c4c7461492ef8ad014a274f66a2f5aab,6,1,13.8,20422,234.83,0,317,0.4673457508167916,5976,5
ee52ab31eab7389c82e2bb0795f89bac,4,1,10.35,2272,26.08,0,306,0.4673366783174153,5977,5
697c91b1648ae183becda08bea9103f7,4,1,13.32,41067,0.0,0,343,0.46732103240590533,5978,5
5289bee86b4913c56e2095ea9c989052,11,1,33.0,24321,233.91,0,284,0.46729563643221717,5979,5
2dc2ed2f6f850a665167d36502131713,3,1,10.392,9521,20.87,0,289,0.4672879232175928,5980,5
478ff8f825618eba8573a8a050616d65,4,2,12.5,26842,319.21,0,194,0.4672566669454891,5981,5
e0074e9951146712107e79967e8122a4,6,1,11.43,21569,76.14,0,15,0.46724433118609093,5982,5
17133910229d42aad9d006412d2f5f84,5,2,200.0,331914,957.16,1,186,0.46723726122739956,5983,5
9acf510e737c8e569ef09ac9075ded0a,4,2,15.0,803,10.97,1,365,0.4671909597465314,5984,5
77ab504b337125c1e2185fa40772760d,6,1,10.392,14834,70.88,0,251,0.46718489179743905,5985,5
fc7127b55f596ac1cac1e2c6dfc61eaa,7,2,13.2,16519,207.63,1,79,0.4671673147594496,5986,5
ea17f2091d275e29b305394cf1b4eb35,4,1,13.8,1685,21.48,0,196,0.46716053265506263,5987,5
b154e632386239806c85be0e367be006,6,1,15.01,20131,232.64,0,38,0.46715656520747395,5988,5
2dbe6e9f66021d46ae0e674d19ecde64,3,3,13.15,18977,15.02,1,127,0.46709368940488455,5989,5
dcf75a7309966004d907f749b0c8e3eb,3,1,13.85,8194,115.25,0,284,0.4670760023643738,5990,5
659d5ea877f57b49341f3b2360042e80,4,1,10.392,1283,19.08,0,247,0.4670623035639566,5991,5
5fbb773d6d0530feb0338119c6d248c8,4,1,11.5,391,3.14,0,277,0.4670613922997431,5992,5
65f599fa2d8f1369d9c523ea1a557029,6,1,13.2,12787,163.33,0,276,0.46703733666479563,5993,5
e0ef56a731c259c6183b0d68275cc57e,6,1,11.0,4674,65.6,0,251,0.46700823420660686,5994,5
0bb50cf999bc89c7688a006e68ec4d96,3,1,11.0,10060,95.65,0,263,0.4670071668173714,5995,5
475f9c6da541c11513e75d60e0aa51b3,3,1,13.856,27449,23.94,0,218,0.4670036874459273,5996,5
34f2d4431b7db25cd660b098acf3d3a0,6,1,19.8,79090,311.76,0,186,0.4669899190476858,5997,5
d46d2f22932dceafdd239460a06987ae,4,1,10.392,3495,58.47,0,10,0.4669806974899967,5998,5
7dc18375aecea7b32982db633b38f22a,6,1,10.392,4147,17.68,0,187,0.4669798595848599,5999,5
35086241e67a16cb1a535d0e11dff2dc,3,1,13.164,54037,484.89,0,135,0.46696183257706736,6000,5
009c4f0e98c8dc8bd69f318724b2f1d5,4,1,40.0,17285,230.58,0,278,0.4669317590455966,6001,5
a1aa17032c549d2cb8e230acb824851d,4,1,5.75,111409,61.31,0,322,0.4669111008544144,6002,5
63ed784b7fae0e4ec64a9770075d40a2,5,1,13.856,9709,225.56,0,187,0.46689909965978615,6003,5
7ab058665e912b63cc7163e3d664ab3d,4,1,10.392,3036,37.99,0,33,0.4668873941828927,6004,5
1077c43758a4182555b7926c0747a289,3,1,13.2,15912,122.15,0,309,0.46687449938776837,6005,5
965ba2b256d47fa85bc2235b4eac45e9,5,1,24.15,32957,352.49,0,83,0.46686396038120376,6006,5
d55c909bf3edad571ed09d76b8a36881,7,1,17.0,45118,511.72,0,136,0.4668614541298473,6007,5
b1ac08ca7271614d5d9edb707366871d,6,1,10.392,0,0.11,0,290,0.4668416116637774,6008,5
da8ef337d37a23f18331b35a9840dd04,12,2,22.0,16677,214.02,1,283,0.4668088505204574,6009,5
c1f3dce3defa6875a205c1c162a8803b,3,1,12.5,771,12.22,0,78,0.466805258046057,6010,5
f3bb410e181d62e81b9d29c67d320ca9,3,1,23.1,18549,212.34,0,277,0.4667922842549265,6011,5
166b59399ebf2e219c3c38eba7a9c411,6,1,10.392,37631,433.19,0,165,0.46676421630646797,6012,5
df0289f30848609fecc74e5a467c44ff,4,3,10.392,27041,253.78,1,198,0.4667479067713205,6013,5
9cc6f5673d83b72a2ce350f303bcaadb,6,1,11.4,3857,54.29,0,358,0.46672616225344665,6014,5
8d47f85f0514bf84b8a8fa5924a469a4,4,1,10.392,752,15.3,0,316,0.4667249998345365,6015,5
617098208f8a700fb2f9a428de743e39,6,1,13.2,18684,220.95,0,318,0.4667114683597896,6016,5
b3cb102ec1168f0ce34e6deccc085b71,5,3,10.392,5099,83.94,1,271,0.4667008180421563,6017,5
58ed212c963e0a6112185bdffe099602,5,1,10.392,8988,56.33,0,327,0.46668160362927247,6018,5
3beaffd2b05551982fd66c83bdd4ffc9,4,1,13.856,292,4.64,0,83,0.4666670110331813,6019,5
bd81285c6614859c9fbf1dee110d57ea,4,1,3.3,9797,72.23,0,217,0.46664935404222624,6020,5
9ecc8117e0592d7c2fa79c023e6aef11,6,1,19.722,816280,279.72,0,286,0.46661657564284875,6021,5
7336512e54d5b8af12eb7d496a899d26,3,1,10.35,5341,56.33,0,319,0.46661297004217234,6022,5
14f59fe085470f65ce3377b8a360da38,4,1,13.0,4758,72.24,0,340,0.466611577033791,6023,5
c72a9001ad6b384602d18e3a9d43bca1,3,1,15.0,2872,32.54,0,215,0.4665859009589054,6024,5
aec0fcbfa74a04a5ffb61df9185a33d7,6,1,13.856,1500,83.02,0,304,0.4665702508109986,6025,5
e0754f3f9dbe51cb0f29b9abeea6c8e3,5,1,13.856,4473,4.47,0,120,0.4665593240681756,6026,5
00ccb1f5828d8ed38e8be755e092eb9a,4,1,13.856,642,8.64,0,90,0.4665580117342118,6027,5
998a4a2fd9965b702366e3dba0459caf,5,1,19.3,1252,13.72,0,358,0.46655209045799845,6028,5
0a477e89c2c66e83afa018875ac9f630,6,1,13.2,58186,51.67,0,316,0.4665468131564379,6029,5
107dd4316cb09f647644a422be81842e,4,1,13.856,4197,51.82,0,333,0.46648778624318615,6030,5
2982f0a2e7aefc1e47b9d6f0859d936e,6,2,16.5,12593,11.23,0,164,0.46648609875607217,6031,5
5a4260dab2c8f97c38c0ec510c2b1f33,3,2,11.4,3258,51.56,1,333,0.46648167822103354,6032,5
e865181f7b1351ee9242532afca8ca77,4,1,32.909,86732,185.23,0,219,0.4664745643459518,6033,5
c136bb13ae45bccc0f90d8f61e9d050b,6,1,19.8,43358,499.66,0,220,0.4664690896587249,6034,5
d482d534f252f490b8bec5574bbffa04,6,1,19.8,14046,171.71,0,299,0.46645117867736124,6035,5
446b215e80f821d6b6820fda9353328e,3,1,13.85,27449,24.91,0,218,0.466444198333315,6036,5
c6dfb2808322ed42e40e85af765dd726,5,1,13.856,3187,37.05,0,247,0.46643991635595106,6037,5
a0cd104184c64c21d7086f24e4e10ed4,4,1,19.8,14115,144.55,0,251,0.4664329474771822,6038,5
fc46a7e09b5d83853df34e29ef624e0a,5,1,13.85,4191,66.07,0,114,0.4664140789589814,6039,5
da583049dc7645a846f5019dce030acf,4,1,15.0,12044,161.36,0,260,0.4664099664138514,6040,5
14aefb60ab2e7a2946b829908d4b8147,6,2,10.392,3196,44.16,1,224,0.46640843437074525,6041,5
f68e0311a1cc0322c94f0cf490c3b381,4,1,10.392,344,5.5,0,58,0.46640497284746063,6042,5
d99555936775d8e6d522175d67f867d7,7,1,17.320999999999998,35630,379.14,0,157,0.46640141933286583,6043,5
a6b8872d888287e7465a11387478300a,3,1,10.392,30222,203.38,0,234,0.46639480901005403,6044,5
4cec3ff0a23eb7a2bdb4f8317e03c959,3,1,15.0,3681,52.69,0,205,0.4663228159246391,6045,5
1088f4f47417ebfaa359f3f613eadb37,6,1,13.856,10406,83.76,0,240,0.4663202408468684,6046,5
8603a16f7624b8d5b2abc91fc7e436aa,7,2,10.35,40631,173.63,1,118,0.46631667708698493,6047,5
17efe3863da37e599a2bec52e30d50f6,6,3,10.392,52440,62.36,1,316,0.4662988805807196,6048,5
b3f114d4d39de996963ae02857091768,6,1,16.5,64259,28.03,0,239,0.4662722953125135,6049,5
5fa443de7bd82539d38248249677ee86,4,2,75.6,897536,0.0,1,92,0.46626336182068573,6050,5
8e2cff885c759f121b466d462e93bd48,6,1,11.5,12156,129.24,0,26,0.46623830646945197,6051,5
0d5772e0688966fdf51186f76d6ca19f,3,1,11.5,8050,46.09,0,316,0.46622507758743337,6052,5
57897fba53e56ffc8b9d4f7f9a7f3115,5,1,10.39,4544,54.12,0,189,0.4662168897012638,6053,5
7e34ff5be6bc56faea74268d590c3da1,4,1,10.392,1455,22.47,0,300,0.4661942120743113,6054,5
844f1556a9efa7883ed30b96a06f7fe0,4,1,13.2,2976,0.01,0,142,0.4661841357781212,6055,5
e5d96caad6a0e2847f2534c078ab5f96,5,1,16.5,19650,194.73,0,218,0.4661729854859153,6056,5
5f90d4a2928e7a9d7c8a33971a06afb8,6,3,26.4,12609,160.74,1,36,0.46615975212235855,6057,5
4d659f69ad1f68afa92095dc9b53a66c,5,1,10.392,182727,79.51,0,251,0.4661543823789513,6058,5
a02be56449c7948cce2d680cc31d8aad,4,1,13.856,1770,21.27,0,238,0.46613884250786924,6059,5
e263eb1601575cd5dfc40ae7a8a4e293,5,1,12.5,717,14.52,0,251,0.4661294822866964,6060,5
3e0141fdd377821cdd72da9d89210104,5,2,13.856,6725,86.96,1,320,0.4661292958737275,6061,5
4f7273a773b19e6bfbbed9dee617947e,3,1,13.2,23837,31.26,0,252,0.4661050795263946,6062,5
478c0f4c34e667a20cbad129633fac81,4,1,13.86,1146,11.89,0,307,0.4661030548134327,6063,5
c5aa2694fa638bfb05d2ab36169102c1,6,1,11.0,24962,26.46,0,186,0.4660987878017382,6064,5
706d97b90995bfbdf4f45e7216147351,6,2,13.856,7399,63.15,1,224,0.4660582387817045,6065,5
2b670e3d57d5967566628ded0ffdbbf7,6,1,10.392,4988,86.2,0,267,0.4660447012374405,6066,5
0c6739545197a60379b94487578cc595,5,1,10.392,920,1.38,0,32,0.46604197592212804,6067,5
e926c720eab53813bf33495823461182,5,1,33.0,89721,651.47,0,260,0.4660371477803708,6068,5
fcdb35fd6e1bf3a843454e10518006dd,4,1,10.392,16906,80.83,0,96,0.4660292285460732,6069,5
a2309e91f2c2b41bbbcfc983e6fb692e,6,2,11.5,3536,24.18,1,276,0.46599867877367485,6070,5
a9a5dc16c5ccab673eb8879ecb06f13a,4,1,19.8,264770,78.27,0,238,0.4659980391472469,6071,5
ab79df2ea7db84f3933ec1d2a91203ea,3,3,13.164,10303,72.93,0,254,0.46598232934043476,6072,5
7d68b0e43bede00d07eca87f2efb5498,6,2,20.0,32635,62.45,1,217,0.46597472670268597,6073,5
b02045259217542c6c86db78748538fb,4,1,13.856,14707,88.35,0,177,0.46596810341407696,6074,5
3a6b57a9328c8cd8b89c4a9a43e2bb3c,5,1,15.2,131647,282.49,0,302,0.46591731926603,6075,5
e8f9e04fcc93261ebed58247e66d907b,4,1,10.392,5678,82.21,0,2,0.4659044554066025,6076,5
4f55a9e09f43b75a9487695ad849d075,5,1,13.2,94823,97.62,0,341,0.46590235094246213,6077,5
280809ac98cf58adca3c194fb464007e,5,1,12.62,2351,33.77,0,255,0.4658814931627258,6078,5
8bc6994716a101ff0e4b02c027dacf5b,5,2,13.856,9882,141.3,1,16,0.4658692275815753,6079,5
02d43ba384c30966ce2199a6b66ba925,6,3,10.35,1079,19.94,1,103,0.465854227089188,6080,5
7723047a47d503b16382c3f33d6d3fb8,5,1,10.392,3083,45.86,0,131,0.4658332141941683,6081,5
90b88f8693d738140f8ad3c2c28b33bc,3,1,13.856,27805,42.77,0,8,0.46572971743822356,6082,5
90836c542b8ccc89f36a90a3be573bf5,4,1,10.392,3008,42.97,0,340,0.46571986391428843,6083,5
6e86ee7c882306d7a2870fd01f619973,6,1,10.392,9828,87.95,0,308,0.46570681801491903,6084,5
1afa2cb70f4a52318e2f9f5d0fac1fbb,12,1,19.8,9828,53.34,0,77,0.46567540681931735,6085,5
b43fe0f15861edd83e56f1dd24b98b5d,5,1,13.856,21993,26.68,0,282,0.46566038429343865,6086,5
fe7225b178505a2a2d4eda59eb109751,4,1,13.15,4836,34.53,0,226,0.46565690714134805,6087,5
c1c3585192b39727db69197e36aa41cf,4,1,10.5,7999,121.5,0,177,0.4656509830734761,6088,5
e4e20631bf48a4385bffed2592fa7eeb,5,2,17.0,19722,225.22,1,195,0.4656404722150525,6089,5
4dc7505da24815ee1f7e0a851618e12d,4,1,15.0,3858,28.32,0,319,0.465619445844516,6090,5
4d96671b791363c991140f886fe8a901,5,1,10.392,563,8.08,0,278,0.46560247880589534,6091,5
74e604bd317dde02ffa59097e26c6ea1,6,1,13.856,12201,85.25,0,318,0.46557535961238994,6092,5
eb5f427cd4a4b67efdc80d725f14a6ae,6,3,23.1,14137,34.08,1,17,0.4655748299937274,6093,5
126ad2adc341c383539bbf24bfee5e02,7,1,10.392,394,5.77,0,130,0.4655370707591561,6094,5
470e06d18926accd6d3a31ae5e2b2d85,3,1,13.85,27449,22.14,0,218,0.4655246100368129,6095,5
79bd69167c122009217a025ba571fb9d,6,1,13.2,15777,189.98,0,345,0.46551364855044225,6096,5
4bffd9d74bfb770ef7763e8e4e88dfc3,4,2,10.392,2103,19.0,0,191,0.46550811479910964,6097,5
41a9e43a0f646160fff879edc628448a,6,2,15.0,8559,118.96,1,169,0.4654788533557727,6098,5
a360e5e6be426bfd6b52283e92803325,6,1,26.4,9019,111.83,0,283,0.4654691227423707,6099,5
71808e99f3a88f8d15abab81ac8c45c0,5,1,75.0,213,7.67,0,261,0.4654628923514348,6100,5
a5a0d03f2d7fcc04e9aad8bc60b94c14,3,1,10.392,1043,16.07,0,268,0.4654541252971097,6101,5
dd7f2f009f7dd5e577aaeb6062ff50e1,6,1,13.2,97289,45.01,0,363,0.4654424960329168,6102,5
f4e351bb86313d5173614baf65196df0,4,1,10.52,49911,35.57,0,3,0.4654406378390672,6103,5
8412d14ad7596207437908861f2c289f,11,1,29.7,36399,452.88,0,229,0.4654370100394354,6104,5
d4d7a1ec3045fac28efcc6e430fa3352,4,1,13.0,15697,203.68,0,197,0.46543554437014023,6105,5
357f9d4215fb7c622eea82c1fde82e17,4,2,12.5,48149,31.4,1,322,0.4654204939984219,6106,5
aa9544251b3fea6a4b7c41c69d451667,6,1,13.2,13462,189.6,0,342,0.465415299513419,6107,5
c8a23d21187b37db6a571ab016baef0a,6,1,13.2,12451,92.1,0,218,0.4654125218439955,6108,5
74b0eb22fb360618fdcf198a6173c5f3,6,2,10.35,2499,31.32,1,104,0.465411837977504,6109,5
6b9c9d8caee7a66f84f9e49476293534,6,1,18.0,5924,71.21,0,234,0.46537299392083326,6110,5
b808a602c7f436b067521fca7162d624,6,1,13.2,48402,450.9,0,352,0.4653641565141721,6111,5
bd265cf7f018d2bea11e0cae69b493f1,6,1,10.35,1616,21.2,0,245,0.46535900737528285,6112,5
89384c4395fbf4347de69dd26d0ffd44,6,1,11.5,4579,48.98,0,204,0.4653483618845682,6113,5
040db7d8abd35bc22138aea9d1f5e898,6,1,41.5,28840,319.37,0,186,0.46533682618942956,6114,5
ba51def0a01d1e91ce70733bb446afd2,6,1,16.5,10825,74.69,0,245,0.46531904248841216,6115,5
6f5d7d1aedb3e639fc08af549cf52222,3,1,12.5,5973,32.86,0,314,0.4652838530277604,6116,5
f060217aff6b259a665f2ec20f1d61c3,6,2,16.5,36876,404.12,1,265,0.4652802098036159,6117,5
221f4c61dad8f7249154065661fc847e,6,1,13.2,86081,316.96,0,225,0.4652705041744618,6118,5
437fc75c637bb0f6575f1f36b066e94a,5,1,13.856,7862,116.57,0,286,0.4652482834132719,6119,5
7352a96e19b46d273e8b669cf6ed9386,4,4,12.5,809,13.67,1,142,0.4652341727557036,6120,5
71b0d806f908648346af8161fac6ad98,6,1,19.8,125460,141.24,0,329,0.4652265245907775,6121,5
50a5f006c252e5b1c7a3c5d278b037d7,6,1,12.5,1893,29.44,0,251,0.46522146032250444,6122,5
0fa58d08e1bacfdf128cb0218605f45f,4,2,13.2,3480,44.85,1,51,0.46518790237970375,6123,5
7ed8d2f3d28c44cac7960d80a0ffc023,6,1,13.2,10032,142.2,0,69,0.4651773461353907,6124,5
f2f0ba796d5c95f68dc7a6bc6c551102,4,1,11.4,2247,28.75,0,336,0.46515798447963247,6125,5
b0212e4a9e50a6d1fa688f2c6d03f5b9,4,1,24.24,896857,835.53,0,94,0.4651511997198881,6126,5
a20ef5d293e20e3d9e9f60cf2be3ce63,5,1,100.0,348859,364.43,0,327,0.4651471078826384,6127,5
c6690545064757a42e8b596d7cce9d57,6,1,20.7,13892,165.67,0,317,0.46513199782764464,6128,5
5ecb7c6932b24177315b217670f83dc0,6,1,13.2,5139,53.67,0,199,0.4651239291423957,6129,5
78813d135eb71e3e8784ed799e07ef18,5,3,15.0,7394,117.17,1,123,0.46510465216327684,6130,5
3a328901da5ee4ede4262ed9b0f446bb,5,1,19.0,79774,619.68,0,180,0.4650991714555505,6131,5
9a55f46a3385157a7466035013d58594,6,1,33.0,23898,237.1,0,14,0.4650979823720164,6132,5
f749567119c08af3fd3348cb0814042b,5,1,10.52,16240,179.74,0,320,0.4650782877617218,6133,5
beaad42b5d041af5fb114fd9b3aa1fe5,6,1,10.35,1402,10.21,0,325,0.46506605558253805,6134,5
5a2104807087e1667c41ad49fde2641e,4,1,15.0,4577,57.83,0,322,0.46503525465819334,6135,5
8438d05e522085d8ac04f4ed793380f4,6,1,50.0,74150,640.6,0,234,0.46503348055354315,6136,5
9c0e172fdcbdf036a2385654da3a20ce,5,1,10.392,1403,21.93,0,345,0.46502475921591213,6137,5
fb53b61827b71865ef200c90ff107f0c,4,1,11.0,2625,41.67,0,300,0.4650166806274442,6138,5
79609bf8686e3929df2ba074f8a283de,4,2,13.15,6371,101.99,0,5,0.464995158774629,6139,5
819bf1b53a07cf7fc51cb4ababdda8a7,5,1,10.392,5352,76.17,0,343,0.46495756521092746,6140,5
cd1616e7ba0727b5e230c955281ccf7e,4,1,13.164,386,6.01,0,56,0.4649504781980568,6141,5
373fb825c489645f221952db53e35a60,6,1,10.392,9219,98.01,0,220,0.4649496749622226,6142,5
362a2b3bbd799bf55b376fbe2006602e,3,1,10.392,45609,536.82,0,131,0.46493884888023823,6143,5
747c05b582e1103bd52241bd2a9ed9ca,4,1,13.856,2268,14.32,0,322,0.4649335757465199,6144,5
