id,tenure_years,nb_prod_act,pow_max,cons_12m,net_margin,has_gas_flag,days_to_contract_end,churn_probability,risk_rank,risk_decile
c37439b045e05e9fe075e6309100fd85,4,1,19.8,46770,564.49,0,82,0.5851062318876383,513,1
0ee5d4aae0d765120dbec243987931ce,3,2,22.1,5433,67.53,1,33,0.5850851563237273,514,1
5111f165779177a6fc30ea1fc34fff67,4,1,50.0,68275,719.65,0,73,0.5850487719268352,515,1
c6422c88577139a98bfa496d2e6baacb,3,1,24.2,40317,219.35,0,99,0.5850470077786148,516,1
a181c361de8869b99c4573702c1c99ef,4,1,15.5,10481,131.53,0,282,0.5848761515479969,517,1
01269a9df48c0b0b2215333ca34f89b9,4,1,19.72,14178,181.08,0,189,0.5848088648943812,518,1
a291ae51a5488ffcf66ceb29e2c68520,3,1,16.5,34305,386.67,0,304,0.5848038138358524,519,1
0df94237b4be28907ad354f19163d41a,4,1,31.5,16646,227.46,0,304,0.5847784906828447,520,1
e44207b5ba27474eacbb311f72ef8b9b,4,1,16.5,32062,419.61,0,301,0.5847398169555833,521,1
16184df0c9844174f30ac81d0a4aca23,3,2,20.0,67749,679.1,1,219,0.5846447608754292,522,1
5b69a8a007980a6176b605bc26c6c7f7,4,1,5.0,2957,33.2,0,3,0.5846075071641752,523,1
ee8d74c86414a648d83813b393a02b34,3,1,19.0,13666,170.49,0,121,0.5845251943751896,524,1
e74629d4f97c5cf83eb31252fdc7f5ae,3,2,43.648,17503,211.35,1,192,0.5844901129515134,525,1
1b719ab6403ac4844e2133de2d408bd6,4,1,19.8,293633,210.29,0,184,0.584372301183112,526,1
d649a161ebe32ae94a00387d8e93af38,3,1,29.7,32965,410.17,0,199,0.5843644129878196,527,1
c9928556cdf940881cd79de510f05eb7,4,1,17.320999999999998,29524,342.34,0,297,0.5842689070051067,528,1
6c172eeb87f1296c61a25f06a03ccba7,4,1,23.0,32540,384.38,0,246,0.584261641701135,529,1
eba12b17692c670b6fc3b87098a1b940,3,2,30.0,33602,288.84,1,85,0.5842595734301681,530,1
1221993f581c1b335d231e247028d40d,3,1,33.0,15441,193.05,0,345,0.5842530531138396,531,1
0e90101b08183cc9548e827e4b256f47,3,2,43.45,14203,196.41,0,135,0.5842396101686361,532,1
f7524bac2066474c4402970cddd820e2,3,1,30.0,98127,797.01,0,80,0.5841911773235672,533,1
343cfb34bf2ef6b67f37834a2b5ae771,3,1,34.5,143618,164.14,0,17,0.5841784793485422,534,1
a41d9e76730729bd2035cbcf6d03a181,4,1,31.5,29112,348.69,0,317,0.5841712308257976,535,1
fe606cede15726f2a3f756ed57ecb256,4,1,31.5,59212,642.66,0,47,0.5840659000173932,536,1
33f6705eb27f6078c07244d6792aa10a,4,2,100.0,145144,802.29,1,365,0.5839891102250374,537,1
a63219d8733292921e0c6607d58184d8,4,1,34.0,503662,700.18,0,253,0.5838350684407578,538,1
7634b3e1f2f80e4ca8143a07c8794dd3,3,1,33.0,55651,478.45,0,37,0.5838326749815755,539,1
40f986d763d8dd2f1fa245d0c5b6566a,3,1,41.42,25412,333.31,0,326,0.5837996114448913,540,1
542d3a948b2a1648ac185d2b05c300c6,3,1,63.0,22965,294.26,0,285,0.5837819065469316,541,1
5989f24d5f803275f56ff5a7492c77ae,4,1,19.8,13092,144.03,0,358,0.5837808756606329,542,1
f6a3115b0c1dd2005b965a734c4fd397,4,1,27.0,18780,240.88,0,51,0.5837262862377222,543,1
0bfc630f9172c788df4eb060a97abad4,4,3,20.0,28333,1310.57,1,29,0.5834735099190453,544,1
41da80cb426c5adf45d0648d9cc8c037,3,2,31.05,68337,582.04,1,62,0.5834502311532526,545,1
f1c6b55d5376ffa516b01f9be9c7f8b5,3,2,35.0,42010,312.74,1,346,0.5834168803426643,546,1
9304c40d65d2695d4f055a3d589b4c4b,4,2,15.46,34988,126.36,1,342,0.5834162996508987,547,1
39124ec36976745ad8437d572f44492d,3,2,29.7,84012,939.88,1,257,0.583410098754692,548,1
452f1d0e12ead602a0cf1c00e5529065,4,1,10.392,3490,269.33,0,35,0.5833729691685442,549,1
420b09e9d84442afc992831afe66d67c,4,1,23.1,44491,484.5,0,58,0.583368152018698,550,1
226c11156ed718edb6077d32dc2db3f9,3,1,32.9,21943,310.43,0,342,0.5833530512439211,551,1
e9cbae855e637456784df72492f2d308,4,1,24.249,23249,289.85,0,170,0.5832235137425485,552,1
55f7e523cf5d07365428e917ce4f79a7,3,2,28.0,77251,874.09,0,52,0.5831805850588784,553,1
13a62d226099af0a78066e7a44348609,4,1,17.320999999999998,33535,306.75,0,109,0.5831060730531019,554,1
5f51550b790a161f92d9f211efd07faf,3,1,27.71,26398,274.95,0,66,0.5830577718262424,555,1
8b68fbc9416d8f1b1c0f6913a887d845,4,1,34.641,17175,209.73,0,190,0.5829649597143925,556,1
92d46cb0866dad00cf845c2095b80327,3,2,33.0,74710,720.37,1,155,0.5828678181613912,557,1
39eeb01f3d7b0da8aef1f6fe0be0e311,4,3,23.1,28374,347.83,1,122,0.5828113339904102,558,1
9d5d72bdbd50f06ce4c175926dd27278,4,1,19.0,2493,30.95,0,133,0.5827960921442723,559,1
1980ded2857ad17e9ea46c3f145742dd,4,1,23.1,161803,549.82,0,241,0.5827932511278265,560,1
d0ee0e3ed8a271b4134d19ef55d2147b,3,3,60.0,58559,553.6,1,8,0.5826399942037293,561,1
bf2acfbb198d876bd2a08b2d5a6d5d6d,4,1,17.32,2495,30.02,0,30,0.5826110626244266,562,1
bbdcfe1427a73f8b59fecd9f086aedee,4,1,10.392,17282,175.81,0,365,0.5825706156212015,563,1
e1cd8956938c826edca3da97bb1ccf0b,3,1,16.5,87613,339.73,0,60,0.5825686874557764,564,1
c6792034935546eaaa39b3c412aeea42,3,1,27.713,14281,196.22,0,270,0.5825460473647811,565,1
deaf8445a0a58dce0bc0a4a4957393e4,3,1,19.8,18702,241.07,0,275,0.5824950251590278,566,1
680a6c392c9dddf3574bda5f0e2a6f87,4,1,40.0,23180,269.83,0,252,0.5824752725848762,567,1
84406accad12b514615443166f8df5b6,3,1,33.0,9270,117.17,0,45,0.5824696384056608,568,1
ffc26a341221108423c3de785a7f5251,4,2,25.097,94082,761.27,1,219,0.5824092383497637,569,1
ed237e6c08ff811ebe4679acba0aaa84,3,1,17.3,17287,178.58,0,205,0.5824011626389377,570,1
ad7076ff7b774b4888b036689aac960a,3,1,40.0,5578,73.81,0,298,0.5823932457893852,571,1
e3ff73f9a0c69cbf983f953babda98dd,3,1,10.392,2705,262.47,0,283,0.5823214252611713,572,1
070be520f9b44958d68176b42d95fb63,3,1,50.0,84468,664.1,0,212,0.582303129783969,573,1
23ade2c7eb7787fa26982de117a8076e,3,3,27.713,34296,237.04,1,145,0.5822763427583532,574,1
a724459b7d597d5e3ec61aef10546bfa,3,1,19.0,42059,511.1,0,126,0.5822746061799909,575,1
9184fd8b8105948a4774719f51c3b668,4,1,43.45,40602,486.4,0,110,0.5822689532735483,576,1
9c36ebbcde4ce2667e707099426ccf82,2,1,16.5,34108,374.22,0,186,0.5822595488681795,577,1
0dcbae0176aac7b7f7cb70e145e55649,4,1,43.648,78349,685.41,0,130,0.5822368992485736,578,1
06eaaa37b72f4ed9fae2f61504b24ba9,3,1,43.0,75618,241.67,0,28,0.5821922701946977,579,1
01f2b80e48993a6ebb6d088c5d74cb56,3,1,27.7,16486,209.79,0,221,0.582042433205026,580,1
70c122e7976e45815ab7a0261de77ae3,4,1,19.8,5282,62.09,0,104,0.5819820843745095,581,1
27495f45930c3400ae0d62cdd94f6906,4,1,20.785,3141,157.4,0,86,0.5819745142156109,582,1
404356465c807329e6eb337c9ca82d93,4,1,31.177,11313,163.29,0,73,0.5819482612030257,583,1
fef8c21f14dc3c585a62d9cb158f54bd,3,2,50.0,51355,566.74,1,264,0.581918290666678,584,1
d37f42a66591060e2cdf4c33d5001d28,4,1,36.3,57072,642.06,0,224,0.5817625228380858,585,1
706a4c282667a3d501276c39a0e4299f,5,1,19.7,16197,198.11,0,346,0.5816846062898607,586,1
9d7f89ef105ec560bfc2ffcc3e2232db,3,1,92.0,14530,167.9,0,308,0.5816164304740894,587,1
99158224050f70b152be49f14f86686b,4,1,20.0,18262,159.02,0,81,0.5815978725305481,588,1
2018476490586c4b8dc1cb8b0b6fa274,3,1,41.42,71972,686.79,0,306,0.5815952417307791,589,1
94c2ce561ee6357d407e70b17c43176c,3,1,20.785,41729,490.21,0,104,0.5815050791311636,590,1
4d029635931c28ea98a7bd32312d2e4d,4,2,20.0,26271,344.99,1,308,0.5814915543431886,591,1
c4fe7d51112c70b6168ca161dfa0f6f6,4,1,20.78,17451,197.83,0,132,0.5814878796444652,592,1
d8e7f0c46a971efd95f3ca4297a7c893,4,1,21.0,0,0.0,0,116,0.5814627465989888,593,1
34ee1cc9d0b0e8af9d601ddd090d5549,4,2,30.0,46967,590.98,1,305,0.5814143290815643,594,1
db0c7a7a11e6787023c19af24845caac,4,1,16.5,40565,436.97,0,237,0.5813596554569723,595,1
39d6a091689f64051d8a964f6eec21c2,4,1,24.0,91157,468.43,0,301,0.5813217238085326,596,1
0b027fe1a112f86c445ed881cae3b30c,3,2,20.0,38664,547.52,1,54,0.5812555650682282,597,1
ad7d4b946ac14896ddd4656c8cd67372,3,3,30.0,81929,452.66,1,192,0.5812145241440656,598,1
3533873378d3ee93aa3210f829347040,3,1,15.2,87509,598.79,0,363,0.5811648582342427,599,1
e56a21a92580ea6983690335c0937d72,4,1,10.392,4820,351.18,0,37,0.581144069608722,600,1
614caced3c2687e9af478a9031274ff3,4,1,31.5,12337,112.94,0,33,0.5810008955307253,601,1
decc0a647016e183ded972595cd2b9fb,4,1,15.4,17915,196.24,0,37,0.5809302562469101,602,1
4e53568128f137168891eed9b78b05d2,3,3,25.0,10992,140.16,1,39,0.5809174194834487,603,1
f2ed4322843d6e4a2f202f19b299dc1c,3,1,17.0,35668,54.27,0,333,0.5808971615704039,604,1
419e75c19138fb3b13317b718fa6823b,3,1,82.0,49197,567.28,0,278,0.5808397885864275,605,1
87bfe371dbf749ecdbb52a9adc67061c,3,2,15.01,27488,317.75,1,15,0.5808353612461293,606,1
cd3f7e482b6696d0c46391a16bbbab95,3,1,13.2,5339,352.83,0,287,0.5807823810783183,607,1
ae8757a74ecc6650a566e1872e1734a1,4,1,28.0,46592,526.96,0,303,0.5806894284101684,608,1
ac27e5130f03a33dfa6a183356a864e3,4,1,45.0,12341,175.65,0,254,0.5806761895301787,609,1
e96889a876b9c5956cfc4be6947ee38f,3,1,34.8,59481,2.32,0,209,0.5806500901458045,610,1
2ac9452973f85c91667c399ecc49c20a,3,1,15.1,6116,80.13,0,206,0.5806223035340295,611,1
8b26a01c8cae32236a34c391ed4df594,4,4,20.0,58187,662.75,1,285,0.5805892845593095,612,1
cc722b8e71bde985f6d607658c0e1595,4,1,33.0,31213,417.19,0,314,0.5804992325169445,613,1
e5323a668874cda7984d7ad0f4e14034,3,2,50.0,78210,632.11,1,191,0.5804978428623715,614,1
01cf6adaab6c04ff57fe28f94bd108a3,4,1,41.5,155986,462.78,0,115,0.5804711066606817,615,1
25cba6f17972519ea0b7da63fe4e754b,3,2,19.8,20490,269.56,1,237,0.5804646344046205,616,1
380033bd9e8e8bd524ddea2b375713b5,3,1,23.1,27391,327.97,0,192,0.5804558424035245,617,1
693481c3844337eed094d7e3ade9eb99,4,2,26.4,21728,264.86,1,179,0.5804183060087896,618,1
c1b1ab77171bd625eccc00e984937d64,4,2,31.5,75698,815.67,1,103,0.5803872369171772,619,1
6c86aa566008eaaadaf0d7b073f48653,3,1,19.22,36439,407.27,0,17,0.5803605599985883,620,1
1228b8275fc9980122af68c3fae4ee3a,4,1,33.0,124250,221.23,0,34,0.5803182673909902,621,1
b85ba4f81e37132ffe5fb09dd8ce4645,4,1,10.392,50346,805.15,0,96,0.5802662441925415,622,1
24e1d40dff74cbcaf299569094301353,3,1,17.0,16001,181.73,0,216,0.5802076053025296,623,1
c409748ecc713e94275dc7fc9c3cff1d,3,2,10.392,5401,283.03,1,356,0.5801873352568531,624,1
538cd9b6675fee81c3d6a418cd53749c,3,2,16.627,23504,198.42,0,245,0.5801736980979743,625,1
fae47bdcf2ab24bb433766f15c4afefe,3,1,33.0,30174,338.93,0,1,0.5801717495836543,626,1
67da380a0ef6fcebb641b360252555c9,3,1,17.320999999999998,7660,93.93,0,94,0.5800994288944267,627,1
940ded6d8cb8d23ba541aa10cae79dd9,4,1,17.0,21077,235.57,0,35,0.5800091355458677,628,1
5b9823915a0eec76371ea0bf5d104eb5,3,3,17.320999999999998,22458,133.7,1,343,0.5799755460940038,629,1
6634a75202ca69c6521e6f0c3bca25a8,3,1,22.17,38884,1763.02,0,331,0.5799613412161823,630,1
a96837b7f85f538be58e76898c9719aa,4,1,17.32,5952,85.79,0,130,0.5799125596224812,631,1
5d4b87abf2f7c7810c570cab8085c81a,4,1,19.8,13542,158.23,0,313,0.5799037636076855,632,1
af51bd0f76441d5c3354cce2f1caea41,4,1,16.5,10163,115.08,0,160,0.5798849351130648,633,1
35769856df59afe188951058873a1966,3,1,11.0,860,171.48,0,345,0.5798807878142092,634,1
7b4d57c7890d389b72fda5e2bdfe7509,3,1,15.0,3981,373.07,0,338,0.5798601172825756,635,1
b6f89043de74c640b256969b9cb56090,3,1,24.24,10576,133.26,0,60,0.5798184426577218,636,1
1ba191fd34befa1852e0a21e919529af,4,1,26.6,33511,392.77,0,361,0.5797672073204158,637,1
f29520a74a0d5a59625553fec5725b11,4,2,15.001,45166,606.0,1,321,0.5797650195031436,638,1
3a62570c5b3e611b1505eb935b7314fc,4,1,23.1,1481,10.34,0,102,0.5797326162354052,639,1
746bd9208d8b0aab36dfd579f537ec2e,3,1,20.785,5483,70.5,0,203,0.5797060502594669,640,1
385b04805e18fb58a137fdb8c9cf2e11,3,1,20.78,5173,65.13,0,201,0.5796687122709053,641,1
676b770e67d1ae51f56db5a8b906bf23,3,2,17.320999999999998,13947,135.05,1,361,0.5796087374951625,642,1
9eeea2a4c54fa0d008da084ea46dd4e6,4,1,17.320999999999998,14615,160.08,0,349,0.579602636201502,643,1
603d42a50f4133c2fdf861954909f7e0,4,1,30.0,35500,458.11,0,167,0.5795452488962917,644,1
bb57b64fdb8c0f197216ac3896ed091d,4,1,25.0,13490,158.91,0,311,0.5795345421042462,645,1
06524bbaba8de2e7f0036050ef52384c,4,2,40.0,19476,278.81,1,293,0.579525097035115,646,1
d1ac0b5fc2b436c47c84c9e8236d81e1,3,1,17.320999999999998,257505,598.01,0,23,0.5794630878737236,647,1
e330cc4ac0a11eebb26411f0d4153343,3,1,16.5,29015,375.66,0,247,0.5794461900868724,648,1
85730a9de2afa781f2ab0694dfda2b91,4,1,10.52,24081,1398.15,0,79,0.5794038473510055,649,1
55c4cfe20d955c50561b577ae993f599,4,1,20.785,20223,206.22,0,136,0.5793747760992528,650,1
5671932fbcd8d3d9c50292feb0e616ed,3,1,25.0,0,0.0,0,74,0.5793684281049929,651,1
0eddfded38bc1a623ca4f31bd50962d5,3,1,20.0,77185,867.77,0,290,0.5792964683896628,652,1
5e44745f41f2feef0ead2326ca6d0333,4,1,65.0,72600,780.47,0,163,0.5792729672378768,653,1
f9b4b659ad264e54f0600865599dff78,3,1,24.15,26844,317.14,0,222,0.5792699442420745,654,1
8d676edab6708d295d07d59b2db7210f,4,1,41.5,119,1.1,0,189,0.5792543612788508,655,1
ca58488b0c73bb50141b366afa97f2ba,3,1,17.320999999999998,24804,79.71,0,23,0.5792505596600059,656,1
1bd3c54c66275be130198de8eea888ec,4,1,15.1,23267,1065.35,0,32,0.5792363986759023,657,1
b129f63e0b482e940afa47538db85285,3,2,17.320999999999998,13746,159.64,1,40,0.5792215865657458,658,1
7dfae2b7bcfe76d9251a203988ac909a,4,1,28.0,20827,258.14,0,158,0.5791810714429818,659,1
995c2e005289ecb4cd48a89ee5c44944,4,2,20.0,46962,221.52,1,66,0.5790953539093525,660,1
06de1ae30ec0f2cfbb736f33a9b9cd73,3,1,17.32,17968,220.29,0,270,0.5790951381048247,661,1
217887d0593bee17593097de08ff4ffa,4,1,17.0,5066,27.97,0,98,0.5790549933280954,662,1
ae0d92b7860752005251615a034f885d,4,3,18.0,32671,435.13,1,323,0.579039171139385,663,1
90262b45a7a62a4ba2efd78d639b48a1,3,1,23.1,17608,229.71,0,194,0.5790100744123337,664,1
c3f69d2222600ee840c7075108303ef4,4,1,17.320999999999998,30269,207.89,0,96,0.5790090960044962,665,1
3c97647be3647b51d84d09d6a1cfbf4d,3,1,17.32,47122,258.25,0,47,0.5789404343315273,666,1
a30caac548ad508f7ecba4979be50c9c,3,1,15.001,10489,128.67,0,15,0.578916187081316,667,1
8693b60cdf1e9183d9605d495da00c87,4,2,15.5,9673,129.24,1,322,0.5789036292406425,668,1
ae9c0a5b36c4a7bcd6fd0cb488babd79,4,1,17.32,34529,428.12,0,40,0.5788795189226401,669,1
71b563e6ce85a67aeb9d7db457282e01,4,1,16.5,27225,257.58,0,29,0.5788739862287653,670,1
375417686af18479e005e72c2ddb3f16,3,1,31.5,39948,448.0,0,135,0.5787085303481911,671,1
96df9c60cd4d284cfd03c6556e1d5476,3,1,41.6,23932,151.32,0,4,0.5786941041991016,672,1
9f3848e2d89ccb7ff3ed4eaf12ce4ef9,3,1,16.5,4517,57.94,0,121,0.5785924745418398,673,1
95b791f6bedc86c80b88f71b669d2326,3,1,60.0,136395,1322.65,0,1,0.5785522554231124,674,1
fb43c0a00d393a519ae4e1d8781f5991,4,1,31.05,62955,577.91,0,339,0.5785490301322372,675,1
b10d209e82a7f76401753099e084b94d,4,1,23.1,0,0.0,0,76,0.5785462193101083,676,1
fa634f99863f66a435cec85d4ddc3734,4,1,15.001,8661,115.77,0,62,0.5785407794471061,677,1
24a327533acd17d828619edb219c1c5c,4,1,19.72,65111,741.9,0,52,0.578526686568441,678,1
f85d03df6feffaa0bd4a62fc3726c7c5,3,1,23.01,33664,427.61,0,238,0.5785235013487967,679,1
dcf0e8260f550af17fb4fbd4b1ef0a9a,4,1,43.0,8434,102.74,0,189,0.5784618083202373,680,1
2d10e84ee24aa19c793c543af7d96ac7,3,2,25.097,34914,453.48,1,230,0.5784382313945532,681,1
c5231785965a9c1cf0bd02b2776373f4,4,2,27.0,66057,747.84,1,222,0.5782956696239924,682,1
cd724ac83897a3979f92aaf10355d4ac,4,3,19.8,1311,4.82,1,247,0.5782362792118003,683,1
294b8015c5f23222d7c1d31e0fa13980,3,1,20.785,6026,20.1,0,17,0.5782347691477981,684,1
21abd95619244a64bc61194d970286bd,3,1,66.0,283027,261.11,0,114,0.5782261341703484,685,1
5459eed6ca65c4a32b01ac0e6690a94b,3,1,35.0,45560,558.72,0,341,0.5782258801327345,686,1
124056c3ab49818baf9a7c0b4bd85aad,4,1,20.7,23992,529.49,0,101,0.578213990588126,687,1
b64b1b66d3fcd75dd0e8ecc2b6c3bcbb,4,1,16.5,9574,123.87,0,108,0.5781767223326135,688,1
8ef8698671941174e1ed24d35b23a222,3,1,17.32,6297,78.92,0,136,0.5781447876226151,689,1
edcb850b23f0faab3e54c7273af0c9d5,3,1,15.7,35264,442.28,0,2,0.5781105635652964,690,1
a73deebb6c51532ad928b457388dfe95,3,1,23.0,29373,337.64,0,228,0.5780175025488833,691,1
aa8549e784e32f31a5eaea2bb952e007,3,1,20.0,115608,406.44,0,188,0.5778844328093514,692,1
d17ae9f276e39f1c7060bb5f82d59085,4,2,25.0,87533,829.91,0,289,0.5778740109418609,693,1
d19cf42cda4bf77e880db09b8a9a6af2,3,1,17.320999999999998,48292,151.01,0,46,0.5777785583906165,694,1
6890080853b8383806544512bd7ccad3,4,1,50.0,119446,744.64,0,53,0.5777688646941767,695,1
6ca8c2b3ddd752cb725ddf146d34dc65,4,1,24.24,38077,25.01,0,316,0.5777144152794229,696,1
cebb841bd3f0e6891f39dbebcdcca33f,4,1,20.0,42873,156.16,0,34,0.5776699317256041,697,1
c7240a17f83eb959d79fb40a3879e2e1,4,1,70.0,49324,580.15,0,94,0.5775817332123754,698,1
d5f18ae5b7ceafa9804ad7a6c7cb1b66,4,1,20.0,36116,452.51,0,302,0.5775111889753456,699,1
4542faa1f14c4886ffe9cf962549d930,4,1,16.44,76677,378.71,0,147,0.5774933142539423,700,1
b34ec3d00a598f885d30b6cc9f65a4a9,4,1,20.0,16769,205.32,0,130,0.5774812582213699,701,1
ad449435d06358d85b4e93ffe2ae658c,4,1,19.8,11005,120.35,0,95,0.5774313556181175,702,1
0837410cd591a8251ae88759b3d441fa,4,1,20.0,17999,219.12,0,327,0.5773952204565619,703,1
33951c9979bb4be6f093ffb38c19277d,3,1,24.25,72805,623.54,0,29,0.5773898341427262,704,1
db66f6af8b6699c16df0158814e16e35,3,1,19.8,38667,477.29,0,55,0.5771885567676058,705,1
029a5905394c6c7db7a90398377e1514,3,2,55.0,63767,578.8,1,360,0.5771309815142911,706,1
59ef1692844b45a6f62a822c297ca100,4,1,17.25,98686,617.24,0,364,0.5771233103879477,707,1
3a44b51a9954f5c1b21a38b26d3994e3,4,1,20.78,49757,649.53,0,323,0.5770082721808044,708,1
19d065827e41b50e0f40511c2196fb53,3,1,27.88,59430,519.83,0,52,0.5769955696431447,709,1
baf6ac88d4c0d1d8cef811e82acc5206,3,1,15.1,41712,248.14,0,190,0.5769840965224838,710,1
993927d19c637223f43ab60ea837e225,3,1,17.320999999999998,6707,87.9,0,319,0.576962099518349,711,1
cf9b106799478218aa817cce5221768e,4,1,21.0,11943,142.78,0,203,0.5769382101161592,712,1
eecc3978c6e30f08aec6d6c7bfa0e8ae,3,1,17.320999999999998,6490,53.27,0,129,0.5767708185299645,713,1
721edfde759fb844fda1fa152babeeca,3,1,18.0,25251,311.71,0,278,0.5767491307156208,714,1
072586dc664aaffee1f8a7711a3b1fb8,3,1,15.001,7406,105.45,0,361,0.5766559645072145,715,1
5ccbf80a4d9a016d88c6ef23a3ca4fd7,4,1,31.5,38535,530.77,0,222,0.5765632995297416,716,1
faa6a5847465aa576ba540ea9e5fda3f,3,1,20.0,39978,483.66,0,66,0.5765525939571491,717,1
7ae7c93e39bb46f2f7c2287a8b729b6e,3,2,150.0,232932,1190.65,1,10,0.5765447411021132,718,1
1def4d17405acbfc075c98e43fe2e3e3,4,2,16.5,7011,72.07,0,358,0.5765381868886845,719,1
eb54e3f27e1b1fc131855b8810726591,4,1,33.0,11973,528.98,0,30,0.5765164381492621,720,1
b5dcb0d4524be613928f40b46b0e0db6,3,2,28.28,58246,516.17,0,58,0.5764647729792649,721,1
d39578a982a16ecd99c0c7619cf1f718,4,1,31.0,2069,43.46,0,109,0.5764181046270169,722,1
bfcd1500b847b354da47e9e892f004d4,4,1,55.5,52572,473.92,0,64,0.5764180513376396,723,1
48fcf94fb9d7395e22e51b5008489c11,4,1,25.0,35829,484.37,0,110,0.5763067338452446,724,1
99f651f6c56111d9755aca258a07e794,3,2,27.6,19019,222.01,1,237,0.5762824105906907,725,1
7ab550de15984b0886035fdc92b69631,3,4,15.935,57632,603.34,1,192,0.5762385138871141,726,1
8a4227d31b79682ad0951775add41067,4,1,63.0,0,0.0,0,287,0.5762306545209993,727,1
eb55bc7b061e67e3615a78c1df6f2f97,4,1,40.0,18315,237.79,0,39,0.5762273644175209,728,1
cba4a15370a14e6ef2e4de29876ee72f,3,1,43.648,38007,395.24,0,312,0.5762270000636072,729,1
2be7b92b6dfa0ceee43145f15e12b831,3,1,10.392,1130,153.55,0,342,0.5761869073303758,730,1
262a234c25bc7a86b89c493c321040c1,4,1,41.5,119,0.17,0,189,0.5761851406338092,731,1
3d97594e298ed90c48ef588765d1536f,3,1,15.7,41091,73.15,0,57,0.576176644360078,732,1
cc7bb3da645cbea795d499e6a7c10c0a,3,1,27.713,24165,299.35,0,5,0.5761661081628935,733,1
786e49e0b64e1e313b7653663affec85,3,1,23.0,61928,562.76,0,202,0.5761633898657114,734,1
fdf38ce571006b06d167fc248a2ae1bd,4,1,40.0,17619,218.45,0,160,0.576091729956135,735,1
37fcc368929e0dbd790f03fe05adff3b,3,1,25.0,49524,488.47,0,219,0.5760363107870815,736,1
8c469996f12c4e4c85d9726584ada993,4,1,34.641,6443,93.99,0,158,0.5760211388335056,737,1
c97431c491754c3a7253126952b11172,4,1,26.4,64600,704.26,0,257,0.5759853487163409,738,1
8a1437e3621aa462de87d390d7615d39,3,1,17.320999999999998,53228,201.68,0,251,0.5759714743275427,739,1
36004ec57e97dd0c77fb3f7a4760a6de,4,1,42.0,36734,121.34,0,158,0.5759010701655128,740,1
c823f8fc77db2c933f6a66d8023bfc1d,3,1,17.25,5387,14.58,0,341,0.5757760520583451,741,1
e98553ae062e7c6b91c8401b72e36599,3,1,17.320999999999998,257505,24.52,0,26,0.5757756586140342,742,1
32b2fe499e3b8d7aca7f732fa0263069,4,1,20.0,1828,19.92,0,173,0.5757716186147643,743,1
b78e8660014b254ac2857012cba48c85,4,1,33.0,28403,223.25,0,145,0.5757378763534672,744,1
11d321e53659d380aee34aac81653a84,4,1,17.25,12388,153.07,0,242,0.5756942006430911,745,1
80fff7fba09e501e80363fd7b5a45e1a,4,1,17.320999999999998,9848,117.07,0,34,0.5756893012859566,746,1
938bc69659472461c1958c35425f0438,4,1,50.0,255377,693.78,0,155,0.57566177736905,747,1
c1da93facc4796dcd0875389e7c0eeb6,3,1,19.8,8486,47.87,0,304,0.575613220079479,748,1
1237fe6f2f68a0af7aeac70de33b6b28,3,1,20.0,32369,339.35,0,95,0.575613168026737,749,1
d961069d2e98dbffe9bc7e52084670fc,4,1,23.67,17560,215.65,0,55,0.57559722978304,750,1
079d424ddc2100542579b9ea3e00bd47,3,1,42.123000000000005,193564,32.83,0,230,0.5755147062001504,751,1
86101c3a0823489edd5e7c4e1505e33b,4,1,27.713,32970,167.7,0,293,0.5754952757306789,752,1
b1c05d16df29189798b2001a99b14074,4,1,33.0,29294,342.92,0,264,0.5754753463827723,753,1
427fef6c193df23f384d96e717ca825b,4,1,63.0,54358,571.54,0,125,0.5754040653457385,754,1
ea4115bd618c1fe1b51e19b669333105,3,1,16.5,12450,97.53,0,36,0.5753926577429284,755,1
1218724120ba1abb37ed510a8f6a9ac1,3,1,12.5,1361,192.74,0,338,0.5753837373697198,756,1
c0c0561e1ab1679ffec6004b6c450917,4,1,23.1,22886,94.62,0,66,0.5753609312569482,757,1
fb16b32d5e8039eb39cc174db048f227,4,1,23.1,29266,351.41,0,128,0.5753576742904003,758,1
855099e6e9136d51a951b59911cf3039,4,1,19.8,20773,204.91,0,88,0.5752974368786227,759,1
900fc2cee06981caf61636342fd6afca,4,1,16.5,3856,49.12,0,265,0.5752619407793796,760,1
afd21b4e10b01f841131bf56259a2e91,3,2,43.648,20442,714.81,1,299,0.5751863081309426,761,1
59ba312969479cb9f90f649d22ba4e52,3,1,13.856,55524,284.97,0,303,0.5751670378027239,762,1
a9546308598498958f9de8426b28ac84,4,1,19.8,59912,505.01,0,87,0.5751222751540198,763,1
dbbdeb4394154b5278e01d2c80f224ad,4,1,15.1,18362,208.47,0,349,0.5751051419880588,764,1
588eb0006e02b24ab38b8042c22b958d,4,2,25.0,65849,693.35,1,75,0.5750662392437105,765,1
e655e6fe8d330530f18c7eeda988d5b3,3,2,20.0,29965,425.04,1,310,0.5750110242888694,766,1
1ffcec31b065ce1568e637fa29fd684b,4,1,50.0,39549,496.91,0,103,0.5748722913483907,767,1
30d44ec0d5dfda7b43683ea88c449bb3,4,1,20.0,273212,670.22,0,88,0.574833660425743,768,1
d0339ed47ed1695901200258909cfe3b,3,2,26.4,39176,374.36,1,223,0.5748233312308977,769,1
fee9523c8331a78c6d3e3328b8a55130,3,2,20.785,21674,291.28,1,319,0.5747883643944482,770,1
